,Unnamed: 0,id,title,top20
579,18.0,178244,日本气象厅：日本本州岛中部茨城县发生5.1级地震，震源深度60千米。,0.0
580,19.0,180411,美国圣路易斯联储GDP Nowcast模型：预计美国第一季度GDP增长3.41%，上周料增3.61%。,0.0
581,20.0,188481,美国财政部拍卖220亿美元52周期国债，得标利率2.020%，投标倍数3.30、前次为3.36。,0.0
582,21.0,194912,伊拉克石油部官员：3月伊拉克南部港口石油出口量为345.3万桶/日。,0.0
583,22.0,198100,EIA天然气报告：美国天然气库存总量为16820亿立方英尺，较去年同期减少6800亿立方英尺，同时较5年均值低3720亿立方英尺。,0.0
584,23.0,209500,评级机构标普：全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
585,24.0,215415,标普：全球信贷前景展望稳定，尽管地缘政治与资产波动性带来阻力。全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
586,25.0,238209,美国地震勘查局：日本硫磺岛东南方向233千米处发生5.2级地震。,0.0
587,26.0,246035,安盛投资高级经济学家Page：预计美联储将在2018年加息4次，美国失业率将降低至3.7%。,0.0
588,27.0,247997,德国地学研究中心GFZ：麦夸里岛以西地区发生6.0级地震,0.0
589,28.0,261419,爱尔兰外长科夫尼：英国脱欧谈判正在取得进展。,0.0
590,29.0,276555,美联储主席鲍威尔：薪资温和上扬显示出美国就业市场并未过度收紧。,0.0
591,30.0,279555,美国地质勘探局：秘鲁Minas de Marcona地区西部43公里处发生5.0级地震。,0.0
592,31.0,281603,据韩联社：朝鲜代表团并无与美国方面举行会晤的意愿。,0.0
593,32.0,286775,俄罗斯石油运输公司：kozmino港口的原油装载活动因为暴风雪而暂停。,0.0
594,33.0,299355,据伊朗媒体：伊朗革命卫队否认沙特关于伊朗向也门胡塞武装提供弹道导弹的指责。,0.0
595,34.0,303297,俄罗斯总参谋部：美国利用朝鲜局势升级来增加地区军事优势。,0.0
596,35.0,309796,美联储主席鲍威尔：如果美联储等待通胀和就业率同时达到目标，通胀可能会升至不好的程度。,0.0
597,36.0,322697,据路透行情：美国天然气期货价格跌1.2%，现报2.627美元/百万英热。,0.0
598,37.0,358093,日本内阁官房长官菅义伟：美国前总统奥巴马将于3月晚些时候访问日本,0.0
599,38.0,367410,日本经济再生大臣茂木敏充：日本央行宽松的货币政策已经帮助去除了通缩的思维模式。,0.0
600,39.0,373991,日本石油协会PAJ：日本至2月24日当周商业原油库存减少66万千升至1173万千升。,0.0
601,40.0,378273,哈萨克斯坦央行：哈萨克斯坦2月净黄金和外汇储备为309.15亿美元，1月为308.24亿美元。,0.0
602,41.0,397450,美国亚特兰大联储GDPNow模型：上调美国第一季度GDP预期至增长3.5%，之前料增2.6%。,0.0
603,42.0,400484,据国际文传电讯社：朝鲜外相即将访问俄罗斯首都莫斯科。,0.0
604,43.0,402272,俄罗斯副能源部长：俄罗斯没有考虑加入欧佩克。,0.0
605,44.0,408519,LME期铜收涨1.1%，报6831美元/吨，2月9日曾跌至6733美元/吨——创201712月14日以来最低位。伦铝和伦镍分别收涨0.1%，伦锡涨0.3%，伦锌跌0.1%，伦铅跌0.7%。,0.0
606,45.0,430604,美国国务院：如果报告属实，该袭击明显违反了叙利亚政府要求西南部停火的指令，使得冲突加剧。,0.0
607,46.0,453004,美联储主席鲍威尔：预计通胀将于中期稳定在2%左右。,0.0
608,47.0,454748,花旗集团：地缘政治溢价和市场不确定性令油价高企。,0.0
609,48.0,462743,美布两油短线下挫，WTI原油跌逾1%，报63.29美元/桶，布伦特原油跌近1%，跌破67美元/桶关口。,0.0
610,49.0,464543,日本1月失业率降至1993年4月以来最低水平。,0.0
611,,id,title,top20
612,0.0,2784,美国地质勘探局：印度莫黑安东南部151公里处发生5.1级地震,"[2783, 246825, 432638, 458436, 469330, 328925, 430420, 260417, 260979, 8985, 11892, 78643, 86109, 97592, 58312, 77052, 453584, 316602, 392381, 212980]"
613,1.0,12057,美国MBA抵押贷款申请指数上周上升2.7%。,"[12056, 178183, 18, 259130, 460559, 70567, 244536, 423700, 262193, 444516, 151417, 176019, 417026, 271519, 214321, 24167, 139891, 344948, 307515, 153059]"
614,2.0,19620,美国德州市长：预计将向印度供应更多的原油和液化天然气。,"[19619, 445955, 389266, 132430, 266138, 126171, 451859, 200985, 292759, 480558, 121569, 126371, 206247, 10580, 301708, 249843, 301549, 142934, 111714, 199726]"
615,3.0,23768,欧洲央行月报：仍需要足够程度的货币宽松。,"[23767, 372634, 185142, 396173, 443838, 425767, 31664, 250487, 272221, 341838, 431767, 275219, 61148, 207123, 226788, 405691, 6848, 304612, 135196, 298124]"
616,4.0,23814,IMF：2017年11月委内瑞拉黄金持有量下降6.373吨至184.939吨。,"[23813, 61447, 95867, 108579, 482079, 337786, 441154, 477251, 98329, 96314, 75641, 77329, 361572, 370820, 6469, 441564, 54977, 52073, 472611, 195782]"
617,5.0,28091,YTN：朝鲜金正恩称，他将会和美国举行峰会,"[28090, 261771, 35663, 404195, 222598, 307392, 382819, 109371, 52050, 19492, 49614, 194131, 331594, 332813, 430022, 255538, 105561, 130626, 143655, 447726]"
618,6.0,34581,美国副总统彭斯：（就朝鲜问题）为所有可能的结果做好准备将对任何核武器的使用进行快速应对,"[34580, 202660, 2460, 96161, 63798, 471248, 355269, 393038, 78209, 266135, 395225, 383885, 391510, 205764, 349806, 89797, 8342, 449662, 110099, 124827]"
619,7.0,46930,香港财政司长陈茂波：需要继续留意全球货币环境和地缘政治的变化与政策风险。,"[46929, 241115, 382246, 195377, 289917, 295388, 180402, 169056, 415586, 210205, 91914, 41425, 129983, 149481, 403573, 83786, 391323, 207393, 382331, 210407]"
620,8.0,51579,日本央行理事雨宫正佳：退出宽松的细节将由经济和物价状况决定。,"[51578, 40992, 38209, 439875, 40866, 433620, 272330, 41436, 416211, 11388, 434310, 45662, 171888, 352397, 13943, 278025, 444076, 469754, 292343, 124080]"
621,9.0,62560,日本央行新任副行长：日本不存在通缩，但是距离2%的通胀目标仍有距离。,"[62559, 417407, 116558, 480837, 409814, 116815, 304394, 321563, 281386, 108606, 321092, 193151, 330725, 421929, 316060, 155139, 43768, 98495, 356361, 326333]"
622,10.0,96556,美国明尼阿波利斯联储主席Kashkari称，美联储不能忽视发生全面性贸易战这一风险，美联储无法摆脱贸易战的下行风险，必须设法避免。,"[96555, 342047, 239324, 290006, 50976, 231275, 453073, 425377, 293935, 222566, 437979, 27829, 226730, 208905, 336126, 135477, 236712, 295897, 364462, 249535]"
623,11.0,97000,德国地学研究中心：智利北部海岸附近发生6级地震。,"[96999, 236152, 81545, 163388, 15732, 235777, 435674, 465452, 243581, 301107, 381119, 479729, 480985, 6061, 200144, 264229, 381867, 231443, 165093, 168330]"
624,12.0,105587,美国财长努钦：美国总统特朗普与朝鲜最高领导人金正恩会面的条件是朝鲜无核化以及不再进行导弹测试。,"[105586, 289671, 86717, 238709, 289209, 160158, 348384, 211873, 193903, 433695, 34803, 416099, 411954, 249293, 312291, 282796, 184947, 329032, 182178, 293783]"
625,13.0,109969,伊拉克总统：伊拉克支持欧佩克减产协定。,0.0
626,14.0,130887,美国纽约联储GDPNowcast模型：将美国2018年第一季度GDP增速预期上调至2.8%，此前预期为2.71%。,0.0
627,15.0,147430,欧洲央行研究显示， 其量化宽松政策对欧元区债券市场的流动性并未产生负面影响。,0.0
628,16.0,157489,欧佩克月报：据二手资料显示，伊朗1月原油产出减少0.34万桶/日，至382.9万桶/日。,0.0
629,17.0,170901,据韩联社：韩国总统文在寅与美国总统特朗普通电，就与朝鲜可能的对话进行讨论。,0.0
630,18.0,178244,日本气象厅：日本本州岛中部茨城县发生5.1级地震，震源深度60千米。,0.0
631,19.0,180411,美国圣路易斯联储GDP Nowcast模型：预计美国第一季度GDP增长3.41%，上周料增3.61%。,0.0
632,20.0,188481,美国财政部拍卖220亿美元52周期国债，得标利率2.020%，投标倍数3.30、前次为3.36。,0.0
633,21.0,194912,伊拉克石油部官员：3月伊拉克南部港口石油出口量为345.3万桶/日。,0.0
634,22.0,198100,EIA天然气报告：美国天然气库存总量为16820亿立方英尺，较去年同期减少6800亿立方英尺，同时较5年均值低3720亿立方英尺。,0.0
635,23.0,209500,评级机构标普：全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
636,24.0,215415,标普：全球信贷前景展望稳定，尽管地缘政治与资产波动性带来阻力。全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
637,25.0,238209,美国地震勘查局：日本硫磺岛东南方向233千米处发生5.2级地震。,0.0
638,26.0,246035,安盛投资高级经济学家Page：预计美联储将在2018年加息4次，美国失业率将降低至3.7%。,0.0
639,27.0,247997,德国地学研究中心GFZ：麦夸里岛以西地区发生6.0级地震,0.0
640,28.0,261419,爱尔兰外长科夫尼：英国脱欧谈判正在取得进展。,0.0
641,29.0,276555,美联储主席鲍威尔：薪资温和上扬显示出美国就业市场并未过度收紧。,0.0
642,30.0,279555,美国地质勘探局：秘鲁Minas de Marcona地区西部43公里处发生5.0级地震。,0.0
643,31.0,281603,据韩联社：朝鲜代表团并无与美国方面举行会晤的意愿。,0.0
644,32.0,286775,俄罗斯石油运输公司：kozmino港口的原油装载活动因为暴风雪而暂停。,0.0
645,33.0,299355,据伊朗媒体：伊朗革命卫队否认沙特关于伊朗向也门胡塞武装提供弹道导弹的指责。,0.0
646,34.0,303297,俄罗斯总参谋部：美国利用朝鲜局势升级来增加地区军事优势。,0.0
647,35.0,309796,美联储主席鲍威尔：如果美联储等待通胀和就业率同时达到目标，通胀可能会升至不好的程度。,0.0
648,36.0,322697,据路透行情：美国天然气期货价格跌1.2%，现报2.627美元/百万英热。,0.0
649,37.0,358093,日本内阁官房长官菅义伟：美国前总统奥巴马将于3月晚些时候访问日本,0.0
650,38.0,367410,日本经济再生大臣茂木敏充：日本央行宽松的货币政策已经帮助去除了通缩的思维模式。,0.0
651,39.0,373991,日本石油协会PAJ：日本至2月24日当周商业原油库存减少66万千升至1173万千升。,0.0
652,40.0,378273,哈萨克斯坦央行：哈萨克斯坦2月净黄金和外汇储备为309.15亿美元，1月为308.24亿美元。,0.0
653,41.0,397450,美国亚特兰大联储GDPNow模型：上调美国第一季度GDP预期至增长3.5%，之前料增2.6%。,0.0
654,42.0,400484,据国际文传电讯社：朝鲜外相即将访问俄罗斯首都莫斯科。,0.0
655,43.0,402272,俄罗斯副能源部长：俄罗斯没有考虑加入欧佩克。,0.0
656,44.0,408519,LME期铜收涨1.1%，报6831美元/吨，2月9日曾跌至6733美元/吨——创201712月14日以来最低位。伦铝和伦镍分别收涨0.1%，伦锡涨0.3%，伦锌跌0.1%，伦铅跌0.7%。,0.0
657,45.0,430604,美国国务院：如果报告属实，该袭击明显违反了叙利亚政府要求西南部停火的指令，使得冲突加剧。,0.0
658,46.0,453004,美联储主席鲍威尔：预计通胀将于中期稳定在2%左右。,0.0
659,47.0,454748,花旗集团：地缘政治溢价和市场不确定性令油价高企。,0.0
660,48.0,462743,美布两油短线下挫，WTI原油跌逾1%，报63.29美元/桶，布伦特原油跌近1%，跌破67美元/桶关口。,0.0
661,49.0,464543,日本1月失业率降至1993年4月以来最低水平。,0.0
662,,id,title,top20
663,0.0,2784,美国地质勘探局：印度莫黑安东南部151公里处发生5.1级地震,"[2783, 246825, 432638, 458436, 469330, 328925, 430420, 260417, 260979, 8985, 11892, 78643, 86109, 97592, 58312, 77052, 453584, 316602, 392381, 212980]"
664,1.0,12057,美国MBA抵押贷款申请指数上周上升2.7%。,"[12056, 178183, 18, 259130, 460559, 70567, 244536, 423700, 262193, 444516, 151417, 176019, 417026, 271519, 214321, 24167, 139891, 344948, 307515, 153059]"
665,2.0,19620,美国德州市长：预计将向印度供应更多的原油和液化天然气。,"[19619, 445955, 389266, 132430, 266138, 126171, 451859, 200985, 292759, 480558, 121569, 126371, 206247, 10580, 301708, 249843, 301549, 142934, 111714, 199726]"
666,3.0,23768,欧洲央行月报：仍需要足够程度的货币宽松。,"[23767, 372634, 185142, 396173, 443838, 425767, 31664, 250487, 272221, 341838, 431767, 275219, 61148, 207123, 226788, 405691, 6848, 304612, 135196, 298124]"
667,4.0,23814,IMF：2017年11月委内瑞拉黄金持有量下降6.373吨至184.939吨。,"[23813, 61447, 95867, 108579, 482079, 337786, 441154, 477251, 98329, 96314, 75641, 77329, 361572, 370820, 6469, 441564, 54977, 52073, 472611, 195782]"
668,5.0,28091,YTN：朝鲜金正恩称，他将会和美国举行峰会,"[28090, 261771, 35663, 404195, 222598, 307392, 382819, 109371, 52050, 19492, 49614, 194131, 331594, 332813, 430022, 255538, 105561, 130626, 143655, 447726]"
669,6.0,34581,美国副总统彭斯：（就朝鲜问题）为所有可能的结果做好准备将对任何核武器的使用进行快速应对,"[34580, 202660, 2460, 96161, 63798, 471248, 355269, 393038, 78209, 266135, 395225, 383885, 391510, 205764, 349806, 89797, 8342, 449662, 110099, 124827]"
670,7.0,46930,香港财政司长陈茂波：需要继续留意全球货币环境和地缘政治的变化与政策风险。,"[46929, 241115, 382246, 195377, 289917, 295388, 180402, 169056, 415586, 210205, 91914, 41425, 129983, 149481, 403573, 83786, 391323, 207393, 382331, 210407]"
671,8.0,51579,日本央行理事雨宫正佳：退出宽松的细节将由经济和物价状况决定。,"[51578, 40992, 38209, 439875, 40866, 433620, 272330, 41436, 416211, 11388, 434310, 45662, 171888, 352397, 13943, 278025, 444076, 469754, 292343, 124080]"
672,9.0,62560,日本央行新任副行长：日本不存在通缩，但是距离2%的通胀目标仍有距离。,"[62559, 417407, 116558, 480837, 409814, 116815, 304394, 321563, 281386, 108606, 321092, 193151, 330725, 421929, 316060, 155139, 43768, 98495, 356361, 326333]"
673,10.0,96556,美国明尼阿波利斯联储主席Kashkari称，美联储不能忽视发生全面性贸易战这一风险，美联储无法摆脱贸易战的下行风险，必须设法避免。,"[96555, 342047, 239324, 290006, 50976, 231275, 453073, 425377, 293935, 222566, 437979, 27829, 226730, 208905, 336126, 135477, 236712, 295897, 364462, 249535]"
674,11.0,97000,德国地学研究中心：智利北部海岸附近发生6级地震。,"[96999, 236152, 81545, 163388, 15732, 235777, 435674, 465452, 243581, 301107, 381119, 479729, 480985, 6061, 200144, 264229, 381867, 231443, 165093, 168330]"
675,12.0,105587,美国财长努钦：美国总统特朗普与朝鲜最高领导人金正恩会面的条件是朝鲜无核化以及不再进行导弹测试。,"[105586, 289671, 86717, 238709, 289209, 160158, 348384, 211873, 193903, 433695, 34803, 416099, 411954, 249293, 312291, 282796, 184947, 329032, 182178, 293783]"
676,13.0,109969,伊拉克总统：伊拉克支持欧佩克减产协定。,"[109968, 98900, 191590, 355612, 328008, 45135, 205907, 91887, 227681, 446858, 412752, 374426, 228140, 138731, 417929, 340790, 308142, 344113, 230669, 420959]"
677,14.0,130887,美国纽约联储GDPNowcast模型：将美国2018年第一季度GDP增速预期上调至2.8%，此前预期为2.71%。,0.0
678,15.0,147430,欧洲央行研究显示， 其量化宽松政策对欧元区债券市场的流动性并未产生负面影响。,0.0
679,16.0,157489,欧佩克月报：据二手资料显示，伊朗1月原油产出减少0.34万桶/日，至382.9万桶/日。,0.0
680,17.0,170901,据韩联社：韩国总统文在寅与美国总统特朗普通电，就与朝鲜可能的对话进行讨论。,0.0
681,18.0,178244,日本气象厅：日本本州岛中部茨城县发生5.1级地震，震源深度60千米。,0.0
682,19.0,180411,美国圣路易斯联储GDP Nowcast模型：预计美国第一季度GDP增长3.41%，上周料增3.61%。,0.0
683,20.0,188481,美国财政部拍卖220亿美元52周期国债，得标利率2.020%，投标倍数3.30、前次为3.36。,0.0
684,21.0,194912,伊拉克石油部官员：3月伊拉克南部港口石油出口量为345.3万桶/日。,0.0
685,22.0,198100,EIA天然气报告：美国天然气库存总量为16820亿立方英尺，较去年同期减少6800亿立方英尺，同时较5年均值低3720亿立方英尺。,0.0
686,23.0,209500,评级机构标普：全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
687,24.0,215415,标普：全球信贷前景展望稳定，尽管地缘政治与资产波动性带来阻力。全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
688,25.0,238209,美国地震勘查局：日本硫磺岛东南方向233千米处发生5.2级地震。,0.0
689,26.0,246035,安盛投资高级经济学家Page：预计美联储将在2018年加息4次，美国失业率将降低至3.7%。,0.0
690,27.0,247997,德国地学研究中心GFZ：麦夸里岛以西地区发生6.0级地震,0.0
691,28.0,261419,爱尔兰外长科夫尼：英国脱欧谈判正在取得进展。,0.0
692,29.0,276555,美联储主席鲍威尔：薪资温和上扬显示出美国就业市场并未过度收紧。,0.0
693,30.0,279555,美国地质勘探局：秘鲁Minas de Marcona地区西部43公里处发生5.0级地震。,0.0
694,31.0,281603,据韩联社：朝鲜代表团并无与美国方面举行会晤的意愿。,0.0
695,32.0,286775,俄罗斯石油运输公司：kozmino港口的原油装载活动因为暴风雪而暂停。,0.0
696,33.0,299355,据伊朗媒体：伊朗革命卫队否认沙特关于伊朗向也门胡塞武装提供弹道导弹的指责。,0.0
697,34.0,303297,俄罗斯总参谋部：美国利用朝鲜局势升级来增加地区军事优势。,0.0
698,35.0,309796,美联储主席鲍威尔：如果美联储等待通胀和就业率同时达到目标，通胀可能会升至不好的程度。,0.0
699,36.0,322697,据路透行情：美国天然气期货价格跌1.2%，现报2.627美元/百万英热。,0.0
700,37.0,358093,日本内阁官房长官菅义伟：美国前总统奥巴马将于3月晚些时候访问日本,0.0
701,38.0,367410,日本经济再生大臣茂木敏充：日本央行宽松的货币政策已经帮助去除了通缩的思维模式。,0.0
702,39.0,373991,日本石油协会PAJ：日本至2月24日当周商业原油库存减少66万千升至1173万千升。,0.0
703,40.0,378273,哈萨克斯坦央行：哈萨克斯坦2月净黄金和外汇储备为309.15亿美元，1月为308.24亿美元。,0.0
704,41.0,397450,美国亚特兰大联储GDPNow模型：上调美国第一季度GDP预期至增长3.5%，之前料增2.6%。,0.0
705,42.0,400484,据国际文传电讯社：朝鲜外相即将访问俄罗斯首都莫斯科。,0.0
706,43.0,402272,俄罗斯副能源部长：俄罗斯没有考虑加入欧佩克。,0.0
707,44.0,408519,LME期铜收涨1.1%，报6831美元/吨，2月9日曾跌至6733美元/吨——创201712月14日以来最低位。伦铝和伦镍分别收涨0.1%，伦锡涨0.3%，伦锌跌0.1%，伦铅跌0.7%。,0.0
708,45.0,430604,美国国务院：如果报告属实，该袭击明显违反了叙利亚政府要求西南部停火的指令，使得冲突加剧。,0.0
709,46.0,453004,美联储主席鲍威尔：预计通胀将于中期稳定在2%左右。,0.0
710,47.0,454748,花旗集团：地缘政治溢价和市场不确定性令油价高企。,0.0
711,48.0,462743,美布两油短线下挫，WTI原油跌逾1%，报63.29美元/桶，布伦特原油跌近1%，跌破67美元/桶关口。,0.0
712,49.0,464543,日本1月失业率降至1993年4月以来最低水平。,0.0
713,,id,title,top20
714,0.0,2784,美国地质勘探局：印度莫黑安东南部151公里处发生5.1级地震,"[2783, 246825, 432638, 458436, 469330, 328925, 430420, 260417, 260979, 8985, 11892, 78643, 86109, 97592, 58312, 77052, 453584, 316602, 392381, 212980]"
715,1.0,12057,美国MBA抵押贷款申请指数上周上升2.7%。,"[12056, 178183, 18, 259130, 460559, 70567, 244536, 423700, 262193, 444516, 151417, 176019, 417026, 271519, 214321, 24167, 139891, 344948, 307515, 153059]"
716,2.0,19620,美国德州市长：预计将向印度供应更多的原油和液化天然气。,"[19619, 445955, 389266, 132430, 266138, 126171, 451859, 200985, 292759, 480558, 121569, 126371, 206247, 10580, 301708, 249843, 301549, 142934, 111714, 199726]"
717,3.0,23768,欧洲央行月报：仍需要足够程度的货币宽松。,"[23767, 372634, 185142, 396173, 443838, 425767, 31664, 250487, 272221, 341838, 431767, 275219, 61148, 207123, 226788, 405691, 6848, 304612, 135196, 298124]"
718,4.0,23814,IMF：2017年11月委内瑞拉黄金持有量下降6.373吨至184.939吨。,"[23813, 61447, 95867, 108579, 482079, 337786, 441154, 477251, 98329, 96314, 75641, 77329, 361572, 370820, 6469, 441564, 54977, 52073, 472611, 195782]"
719,5.0,28091,YTN：朝鲜金正恩称，他将会和美国举行峰会,"[28090, 261771, 35663, 404195, 222598, 307392, 382819, 109371, 52050, 19492, 49614, 194131, 331594, 332813, 430022, 255538, 105561, 130626, 143655, 447726]"
720,6.0,34581,美国副总统彭斯：（就朝鲜问题）为所有可能的结果做好准备将对任何核武器的使用进行快速应对,"[34580, 202660, 2460, 96161, 63798, 471248, 355269, 393038, 78209, 266135, 395225, 383885, 391510, 205764, 349806, 89797, 8342, 449662, 110099, 124827]"
721,7.0,46930,香港财政司长陈茂波：需要继续留意全球货币环境和地缘政治的变化与政策风险。,"[46929, 241115, 382246, 195377, 289917, 295388, 180402, 169056, 415586, 210205, 91914, 41425, 129983, 149481, 403573, 83786, 391323, 207393, 382331, 210407]"
722,8.0,51579,日本央行理事雨宫正佳：退出宽松的细节将由经济和物价状况决定。,"[51578, 40992, 38209, 439875, 40866, 433620, 272330, 41436, 416211, 11388, 434310, 45662, 171888, 352397, 13943, 278025, 444076, 469754, 292343, 124080]"
723,9.0,62560,日本央行新任副行长：日本不存在通缩，但是距离2%的通胀目标仍有距离。,"[62559, 417407, 116558, 480837, 409814, 116815, 304394, 321563, 281386, 108606, 321092, 193151, 330725, 421929, 316060, 155139, 43768, 98495, 356361, 326333]"
724,10.0,96556,美国明尼阿波利斯联储主席Kashkari称，美联储不能忽视发生全面性贸易战这一风险，美联储无法摆脱贸易战的下行风险，必须设法避免。,"[96555, 342047, 239324, 290006, 50976, 231275, 453073, 425377, 293935, 222566, 437979, 27829, 226730, 208905, 336126, 135477, 236712, 295897, 364462, 249535]"
725,11.0,97000,德国地学研究中心：智利北部海岸附近发生6级地震。,"[96999, 236152, 81545, 163388, 15732, 235777, 435674, 465452, 243581, 301107, 381119, 479729, 480985, 6061, 200144, 264229, 381867, 231443, 165093, 168330]"
726,12.0,105587,美国财长努钦：美国总统特朗普与朝鲜最高领导人金正恩会面的条件是朝鲜无核化以及不再进行导弹测试。,"[105586, 289671, 86717, 238709, 289209, 160158, 348384, 211873, 193903, 433695, 34803, 416099, 411954, 249293, 312291, 282796, 184947, 329032, 182178, 293783]"
727,13.0,109969,伊拉克总统：伊拉克支持欧佩克减产协定。,"[109968, 98900, 191590, 355612, 328008, 45135, 205907, 91887, 227681, 446858, 412752, 374426, 228140, 138731, 417929, 340790, 308142, 344113, 230669, 420959]"
728,14.0,130887,美国纽约联储GDPNowcast模型：将美国2018年第一季度GDP增速预期上调至2.8%，此前预期为2.71%。,"[130886, 35742, 141142, 283812, 130008, 439953, 253232, 368610, 371382, 211237, 307276, 254384, 403680, 126431, 317183, 128064, 328269, 389695, 343584, 129704]"
729,15.0,147430,欧洲央行研究显示， 其量化宽松政策对欧元区债券市场的流动性并未产生负面影响。,0.0
730,16.0,157489,欧佩克月报：据二手资料显示，伊朗1月原油产出减少0.34万桶/日，至382.9万桶/日。,0.0
731,17.0,170901,据韩联社：韩国总统文在寅与美国总统特朗普通电，就与朝鲜可能的对话进行讨论。,0.0
732,18.0,178244,日本气象厅：日本本州岛中部茨城县发生5.1级地震，震源深度60千米。,0.0
733,19.0,180411,美国圣路易斯联储GDP Nowcast模型：预计美国第一季度GDP增长3.41%，上周料增3.61%。,0.0
734,20.0,188481,美国财政部拍卖220亿美元52周期国债，得标利率2.020%，投标倍数3.30、前次为3.36。,0.0
735,21.0,194912,伊拉克石油部官员：3月伊拉克南部港口石油出口量为345.3万桶/日。,0.0
736,22.0,198100,EIA天然气报告：美国天然气库存总量为16820亿立方英尺，较去年同期减少6800亿立方英尺，同时较5年均值低3720亿立方英尺。,0.0
737,23.0,209500,评级机构标普：全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
738,24.0,215415,标普：全球信贷前景展望稳定，尽管地缘政治与资产波动性带来阻力。全球地缘政治风险维持在高位，主要受中美贸易紧张态势升级的影响。,0.0
739,25.0,238209,美国地震勘查局：日本硫磺岛东南方向233千米处发生5.2级地震。,0.0
740,26.0,246035,安盛投资高级经济学家Page：预计美联储将在2018年加息4次，美国失业率将降低至3.7%。,0.0
741,27.0,247997,德国地学研究中心GFZ：麦夸里岛以西地区发生6.0级地震,0.0
742,28.0,261419,爱尔兰外长科夫尼：英国脱欧谈判正在取得进展。,0.0
743,29.0,276555,美联储主席鲍威尔：薪资温和上扬显示出美国就业市场并未过度收紧。,0.0
744,30.0,279555,美国地质勘探局：秘鲁Minas de Marcona地区西部43公里处发生5.0级地震。,0.0
745,31.0,281603,据韩联社：朝鲜代表团并无与美国方面举行会晤的意愿。,0.0
746,32.0,286775,俄罗斯石油运输公司：kozmino港口的原油装载活动因为暴风雪而暂停。,0.0
747,33.0,299355,据伊朗媒体：伊朗革命卫队否认沙特关于伊朗向也门胡塞武装提供弹道导弹的指责。,0.0
748,34.0,303297,俄罗斯总参谋部：美国利用朝鲜局势升级来增加地区军事优势。,0.0
749,35.0,309796,美联储主席鲍威尔：如果美联储等待通胀和就业率同时达到目标，通胀可能会升至不好的程度。,0.0
750,36.0,322697,据路透行情：美国天然气期货价格跌1.2%，现报2.627美元/百万英热。,0.0
751,37.0,358093,日本内阁官房长官菅义伟：美国前总统奥巴马将于3月晚些时候访问日本,0.0
752,38.0,367410,日本经济再生大臣茂木敏充：日本央行宽松的货币政策已经帮助去除了通缩的思维模式。,0.0
753,39.0,373991,日本石油协会PAJ：日本至2月24日当周商业原油库存减少66万千升至1173万千升。,0.0
754,40.0,378273,哈萨克斯坦央行：哈萨克斯坦2月净黄金和外汇储备为309.15亿美元，1月为308.24亿美元。,0.0
755,41.0,397450,美国亚特兰大联储GDPNow模型：上调美国第一季度GDP预期至增长3.5%，之前料增2.6%。,0.0
756,42.0,400484,据国际文传电讯社：朝鲜外相即将访问俄罗斯首都莫斯科。,0.0
757,43.0,402272,俄罗斯副能源部长：俄罗斯没有考虑加入欧佩克。,0.0
758,44.0,408519,LME期铜收涨1.1%，报6831美元/吨，2月9日曾跌至6733美元/吨——创201712月14日以来最低位。伦铝和伦镍分别收涨0.1%，伦锡涨0.3%，伦锌跌0.1%，伦铅跌0.7%。,0.0
759,45.0,430604,美国国务院：如果报告属实，该袭击明显违反了叙利亚政府要求西南部停火的指令，使得冲突加剧。,0.0
760,46.0,453004,美联储主席鲍威尔：预计通胀将于中期稳定在2%左右。,0.0
761,47.0,454748,花旗集团：地缘政治溢价和市场不确定性令油价高企。,0.0
762,48.0,462743,美布两油短线下挫，WTI原油跌逾1%，报63.29美元/桶，布伦特原油跌近1%，跌破67美元/桶关口。,0.0
763,49.0,464543,日本1月失业率降至1993年4月以来最低水平。,0.0
764,,id,title,top20
765,0.0,2784,美国地质勘探局：印度莫黑安东南部151公里处发生5.1级地震,"[2783, 246825, 432638, 458436, 469330, 328925, 430420, 260417, 260979, 8985, 11892, 78643, 86109, 97592, 58312, 77052, 453584, 316602, 392381, 212980]"
766,1.0,12057,美国MBA抵押贷款申请指数上周上升2.7%。,"[12056, 178183, 18, 259130, 460559, 70567, 244536, 423700, 262193, 444516, 151417, 176019, 417026, 271519, 214321, 24167, 139891, 344948, 307515, 153059]"
767,2.0,19620,美国德州市长：预计将向印度供应更多的原油和液化天然气。,"[19619, 445955, 389266, 132430, 266138, 126171, 451859, 200985, 292759, 480558, 121569, 126371, 206247, 10580, 301708, 249843, 301549, 142934, 111714, 199726]"
768,3.0,23768,欧洲央行月报：仍需要足够程度的货币宽松。,"[23767, 372634, 185142, 396173, 443838, 425767, 31664, 250487, 272221, 341838, 431767, 275219, 61148, 207123, 226788, 405691, 6848, 304612, 135196, 298124]"
